#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 05 25 22 20 249  2.5  3.4 99.00 99.00 99.00 999 1020.0   9.8  10.7   9.8 99.0 99.00
2009 05 25 22 50 246  3.1  3.8  1.19  9.09  6.52 264 1019.9   9.9  10.7   9.9 99.0 99.00
2009 05 25 23 20 243  2.4  3.0 99.00 99.00 99.00 999 1019.8   9.9  10.8   9.9 99.0 99.00
2009 05 25 23 50 260  1.8  2.5  1.07  8.33  6.80 256 1019.8   9.9  10.8   9.9 99.0 99.00
2009 05 26 00 20 302  1.2  1.7 99.00 99.00 99.00 999 1019.6   9.8  10.8   9.8 99.0 99.00
2009 05 26 00 50 310  0.2  0.8  1.05  9.09  7.02 262 1019.5   9.9  10.8   9.9 99.0 99.00
2009 05 26 01 20  40  0.8  1.5 99.00 99.00 99.00 999 1019.1   9.8  10.8   9.8 99.0 99.00
2009 05 26 01 50 239  1.0  1.7  1.14  8.33  7.48 254 1018.9  10.0  10.9  10.0 99.0 99.00
2009 05 26 02 20 239  1.4  2.0 99.00 99.00 99.00 999 1018.6  10.1  10.8  10.1 99.0 99.00
2009 05 26 02 50 219  1.5  2.4  1.10  9.09  7.61 257 1018.4  10.3  10.8  10.3 99.0 99.00
2009 05 26 03 20 151  1.2  2.3 99.00 99.00 99.00 999 1018.2  10.8  10.7  10.8 99.0 99.00
2009 05 26 03 50 109  1.5  2.5  0.95  9.09  7.42 294 1018.0  10.7  10.7  10.7 99.0 99.00
2009 05 26 04 20  95  0.5  0.9 99.00 99.00 99.00 999 1018.1  10.8  10.7  10.8 99.0 99.00
2009 05 26 04 50 192  1.6  2.4  1.04  8.33  7.32 302 1018.2  10.9  10.6  10.9 99.0 99.00
2009 05 26 05 20 179  3.2  4.0 99.00 99.00 99.00 999 1017.9  11.0  10.6  11.0 99.0 99.00
2009 05 26 05 50 180  3.2  3.9  1.16  9.09  6.94 249 1017.8  10.8  10.7  10.8 99.0 99.00
2009 05 26 06 20 123  1.4  2.1 99.00 99.00 99.00 999 1017.7  10.7  10.5  10.7 99.0 99.00
2009 05 26 06 50 115  1.5  2.2  1.22  8.33  6.48 292 1017.5  10.5  10.3  10.5 99.0 99.00
2009 05 26 07 20 143  2.5  3.3 99.00 99.00 99.00 999 1017.3  10.4  10.1  10.4 99.0 99.00
2009 05 26 07 50 153  1.9  2.6  1.37  8.33  6.28 290 1017.2  10.1  10.0  10.1 99.0 99.00
2009 05 26 08 20 180  1.2  1.6 99.00 99.00 99.00 999 1017.2   9.9   9.7   9.9 99.0 99.00
2009 05 26 08 50 206  2.1  2.8  1.25  8.33  5.62 275 1017.2  10.0   9.5  10.0 99.0 99.00
2009 05 26 09 20 194  2.4  2.8 99.00 99.00 99.00 999 1017.1  10.0   9.5  10.0 99.0 99.00
2009 05 26 09 50 182  3.7  4.4  1.23  8.33  5.77 262 1016.8   9.9  10.0   9.9 99.0 99.00
2009 05 26 10 20 180  4.2  4.9 99.00 99.00 99.00 999 1016.7  10.2  10.1  10.3 99.0 99.00
2009 05 26 10 50 171  2.4  3.1  1.25  8.33  5.54 249 1016.5  10.0  10.1  10.1 99.0 99.00
2009 05 26 11 20 185  2.5  3.1 99.00 99.00 99.00 999 1016.6  10.3  10.1  10.4 99.0 99.00
2009 05 26 11 50 162  2.0  2.8  1.15  8.33  5.55 283 1016.5  10.5  10.1  10.6 99.0 99.00
2009 05 26 12 20 187  2.6  3.6 99.00 99.00 99.00 999 1016.6  10.9  10.0  10.9 99.0 99.00
2009 05 26 12 50 213  3.0  4.2  1.26  8.33  6.10 276 1016.8  10.0  10.0  10.0 99.0 99.00
2009 05 26 13 20 198  6.5  8.8 99.00 99.00 99.00 999 1016.8  10.1   9.8  10.2 99.0 99.00
2009 05 26 13 50 199  9.5 11.5  1.14  8.33  6.14 261 1016.7  10.3   9.8  10.4 99.0 99.00
2009 05 26 14 20 200  8.8 10.7 99.00 99.00 99.00 999 1017.0  10.1   9.7  10.2 99.0 99.00
2009 05 26 14 50 200  7.6  9.6  1.15  8.33  5.92 260 1017.3  10.0   9.7  10.1 99.0 99.00
2009 05 26 15 20 197  9.1 10.8 99.00 99.00 99.00 999 1017.4  10.1   9.6  10.2 99.0 99.00
2009 05 26 15 50 263  4.6  5.8  1.16  8.33  6.41 261 1018.0  10.0   9.6  10.1 99.0 99.00
2009 05 26 16 20 253  3.7  5.0 99.00 99.00 99.00 999 1018.4   9.8   9.6   9.9 99.0 99.00
2009 05 26 16 50 316  4.8  6.5  1.10  7.69  6.49 296 1018.7   9.6   9.6   9.7 99.0 99.00
2009 05 26 17 20 308  4.9  7.0 99.00 99.00 99.00 999 1019.1   9.7   9.6   9.8 99.0 99.00
2009 05 26 17 50 313  4.3  5.1  1.30  7.69  6.41 285 1019.4  10.0   9.6  10.0 99.0 99.00
2009 05 26 18 20 313  3.9  5.0 99.00 99.00 99.00 999 1019.8  10.1   9.6  10.1 99.0 99.00
2009 05 26 18 50 311  4.6  5.4  1.39  7.14  6.06 285 1020.1  10.1   9.6  10.1 99.0 99.00
2009 05 26 19 20 308  4.7  5.6 99.00 99.00 99.00 999 1020.2  10.1   9.6  10.1 99.0 99.00
2009 05 26 19 50 293  4.5  5.3  1.64  6.25  5.79 282 1020.4  10.1   9.7  10.1 99.0 99.00
2009 05 26 20 20 303  4.9  5.8 99.00 99.00 99.00 999 1020.5  10.1   9.7  10.1 99.0 99.00
2009 05 26 20 50 297  4.8  5.9  1.52  7.14  5.50 265 1020.7  10.2   9.8  10.2 99.0 99.00
2009 05 26 21 50 306  5.2  6.2  1.34  6.25  5.04 262 1021.1  10.3   9.9  10.2 99.0 99.00
2009 05 26 22 20 312  5.5  6.5 99.00 99.00 99.00 999 1021.1  10.3  10.0  10.1 99.0 99.00
2009 05 26 22 50 310  6.6  8.0  1.33  6.25  5.15 277 1021.0  10.4  10.1  10.2 99.0 99.00
2009 05 26 23 20 311  5.1  6.0 99.00 99.00 99.00 999 1021.2  10.3  10.2  10.2 99.0 99.00
2009 05 26 23 50 303  4.9  5.5  1.28  5.88  5.31 252 1021.3  10.4  10.2  10.0 99.0 99.00
2009 05 27 00 20 302  5.5  6.4 99.00 99.00 99.00 999 1021.3  10.5  10.3   9.8 99.0 99.00
2009 05 27 00 50 304  5.2  6.1 99.00 99.00 99.00 999 1021.3  10.6  10.6   9.6 99.0 99.00
2009 05 27 01 20 303  5.4  6.3 99.00 99.00 99.00 999 1021.2  10.6  10.6  10.2 99.0 99.00
2009 05 27 01 50 298  5.5  6.5  1.09  8.33  5.68 260 1021.2  10.5  10.4   9.9 99.0 99.00
2009 05 27 02 20 305  5.7  6.5 99.00 99.00 99.00 999 1021.1  10.5  10.5   9.6 99.0 99.00
2009 05 27 02 50 312  5.4  6.3  1.10  8.33  5.61 246 1021.2  10.4  10.6   9.2 99.0 99.00
2009 05 27 03 20 316  5.6  6.7 99.00 99.00 99.00 999 1021.1  10.3  10.5   9.6 99.0 99.00
2009 05 27 03 50 312  5.9  7.0  1.08  7.69  5.47 273 1021.2  10.1  10.4   9.7 99.0 99.00
2009 05 27 04 20 316  5.2  6.2 99.00 99.00 99.00 999 1021.1   9.9  10.2   9.8 99.0 99.00
2009 05 27 04 50 314  5.1  6.1  1.07  8.33  5.70 273 1021.4   9.8  10.2   9.7 99.0 99.00
2009 05 27 05 20 316  5.0  6.0 99.00 99.00 99.00 999 1021.3   9.8  10.1   9.6 99.0 99.00
2009 05 27 05 50 321  5.6  6.5  1.12  8.33  6.08 291 1021.2   9.7   9.9   9.5 99.0 99.00
2009 05 27 06 20 322  5.6  6.5 99.00 99.00 99.00 999 1021.1   9.7   9.7   9.5 99.0 99.00
2009 05 27 06 50 319  6.1  7.1  1.16  7.69  5.79 286 1021.2   9.6   9.7   9.4 99.0 99.00
2009 05 27 07 20 316  5.4  6.6 99.00 99.00 99.00 999 1021.2   9.6   9.6   9.5 99.0 99.00
2009 05 27 07 50 319  5.6  7.1  1.25  7.14  5.66 297 1021.2   9.6   9.6   9.5 99.0 99.00
2009 05 27 08 20 316  5.8  7.3 99.00 99.00 99.00 999 1021.3   9.6   9.6   9.5 99.0 99.00
2009 05 27 08 50 323  6.0  7.2  1.31  7.69  5.47 270 1021.2   9.5   9.6   9.3 99.0 99.00
2009 05 27 09 20 336  5.0  5.9 99.00 99.00 99.00 999 1021.1   9.4   9.5   9.3 99.0 99.00
2009 05 27 09 50 329  4.1  4.8  1.26  7.69  5.18 286 1021.2   9.3   9.5   9.2 99.0 99.00
2009 05 27 10 20 330  3.7  4.2 99.00 99.00 99.00 999 1021.3   9.2   9.5   9.1 99.0 99.00
2009 05 27 10 50 351  2.0  2.9  1.27  7.14  5.50 259 1021.3   9.0   9.6   8.9 99.0 99.00
2009 05 27 11 20  86  1.3  2.0 99.00 99.00 99.00 999 1021.3   8.3   9.5   8.2 99.0 99.00
2009 05 27 11 50 100  1.9  3.0  1.21  7.69  5.63 276 1021.3   7.9   9.4   7.8 99.0 99.00
2009 05 27 12 20  99  1.3  1.8 99.00 99.00 99.00 999 1021.4   8.1   9.4   8.0 99.0 99.00
2009 05 27 12 50 110  2.5  3.2  1.14  7.69  5.64 278 1021.3   7.9   9.4   7.9 99.0 99.00
2009 05 27 13 20 137  2.0  2.7 99.00 99.00 99.00 999 1021.8   7.8   9.4   7.8 99.0 99.00
2009 05 27 13 50 144  1.5  2.8  1.13  7.69  5.89 269 1022.0   8.0   9.4   8.0 99.0 99.00
2009 05 27 14 20 180  0.0  0.4 99.00 99.00 99.00 999 1022.4   8.9   9.4   8.9 99.0 99.00
2009 05 27 14 50 106  1.1  2.2  1.04  7.69  5.99 295 1022.4   8.9   9.4   8.8 99.0 99.00
2009 05 27 15 20 129  0.7  1.4 99.00 99.00 99.00 999 1022.5   9.0   9.5   8.9 99.0 99.00
2009 05 27 15 50 180  0.1  0.4  0.96  8.33  6.41 295 1022.5   9.2   9.6   9.0 99.0 99.00
2009 05 27 16 20 303  1.5  2.1 99.00 99.00 99.00 999 1022.9   9.0   9.7   8.9 99.0 99.00
2009 05 27 16 50 312  2.0  2.8  0.97  8.33  6.91 287 1022.7   9.1   9.8   9.0 99.0 99.00
2009 05 27 17 20 296  2.5  3.4 99.00 99.00 99.00 999 1022.9   9.1   9.8   9.0 99.0 99.00
2009 05 27 17 50 271  2.7  3.4  0.89  8.33  6.67 293 1023.1   9.2   9.8   9.1 99.0 99.00
2009 05 27 18 20 277  2.9  3.9 99.00 99.00 99.00 999 1023.1   9.3   9.9   9.2 99.0 99.00
2009 05 27 18 50 270  3.3  4.2  1.03  7.69  6.54 287 1023.1   9.3   9.9   9.2 99.0 99.00
2009 05 27 19 20 252  4.6  5.4 99.00 99.00 99.00 999 1023.0   9.4  10.0   9.3 99.0 99.00
2009 05 27 19 50 265  3.3  3.9  1.20  7.14  6.22 282 1022.8   9.5  10.1   9.4 99.0 99.00
2009 05 27 20 20 293  3.4  4.1 99.00 99.00 99.00 999 1022.6   9.7  10.1   9.6 99.0 99.00
2009 05 27 20 50 299  4.4  5.4  1.27  7.69  5.84 280 1022.2   9.8  10.0   9.7 99.0 99.00
2009 05 27 21 20 295  4.7  5.6 99.00 99.00 99.00 999 1022.3   9.8   9.7   9.7 99.0 99.00
2009 05 27 21 50 291  4.9  6.0  1.13  7.69  5.49 276 1022.3  10.0   9.6   9.9 99.0 99.00
2009 05 27 22 20 300  5.0  5.8 99.00 99.00 99.00 999 1022.0  10.0   9.7   9.9 99.0 99.00
2009 05 27 22 50 301  5.8  6.6  1.10  6.67  5.32 271 1022.0  10.1   9.8  10.0 99.0 99.00
2009 05 27 23 20 310  5.6  6.6 99.00 99.00 99.00 999 1021.6  10.2   9.8  10.0 99.0 99.00
2009 05 27 23 50 311  6.2  7.3  0.99  6.67  5.27 281 1021.3  10.2  10.1  10.1 99.0 99.00
2009 05 28 00 20 316  6.2  7.3 99.00 99.00 99.00 999 1021.1  10.3  10.2  10.2 99.0 99.00
2009 05 28 00 50 316  6.4  7.6  0.99  7.14  5.23 264 1020.6  10.3  10.2  10.2 99.0 99.00
2009 05 28 01 20 304  6.3  7.5 99.00 99.00 99.00 999 1020.6  10.2  10.2  10.1 99.0 99.00
2009 05 28 01 50 307  5.8  6.9  1.09  6.67  5.44 252 1020.6  10.4  10.1  10.3 99.0 99.00
2009 05 28 02 20 309  4.6  5.6 99.00 99.00 99.00 999 1020.3  10.5  10.3  10.4 99.0 99.00
2009 05 28 02 50 307  5.5  6.4  1.11  7.14  5.64 236 1020.4  10.3  10.4  10.2 99.0 99.00
2009 05 28 03 20 314  5.6  6.7 99.00 99.00 99.00 999 1020.3  10.3  10.5  10.2 99.0 99.00
2009 05 28 03 50 313  4.2  5.1  1.07  7.14  5.42 252 1020.0  10.2  10.7  10.1 99.0 99.00
2009 05 28 04 20 301  2.9  4.1 99.00 99.00 99.00 999 1019.9  10.1  10.6  10.0 99.0 99.00
2009 05 28 04 50 302  2.1  2.8  1.01  7.69  5.44 253 1020.0  10.1  10.5  10.0 99.0 99.00
2009 05 28 05 20 281  1.1  1.6 99.00 99.00 99.00 999 1020.2  10.0  10.4   9.9 99.0 99.00
2009 05 28 05 50 267  1.3  2.0  0.93  8.33  5.79 280 1020.3   9.9  10.3   9.8 99.0 99.00
2009 05 28 06 20 238  1.8  2.2 99.00 99.00 99.00 999 1020.0   9.9  10.1   9.8 99.0 99.00
2009 05 28 06 50 227  2.1  2.6  0.95  7.69  6.18 277 1019.8   9.7  10.0   9.7 99.0 99.00
2009 05 28 07 20 231  1.8  2.4 99.00 99.00 99.00 999 1019.7   9.5   9.8   9.5 99.0 99.00
2009 05 28 07 50 210  1.2  1.4  1.00  8.33  6.15 295 1019.5   9.3   9.7   9.3 99.0 99.00
2009 05 28 08 20 156  2.1  2.5 99.00 99.00 99.00 999 1019.0   9.1   9.7   9.1 99.0 99.00
2009 05 28 08 50 239  1.5  1.9  0.92  8.33  5.87 304 1019.7   9.0   9.5   9.0 99.0 99.00
2009 05 28 09 20 179  0.8  1.4 99.00 99.00 99.00 999 1019.1   9.1   9.4   9.1 99.0 99.00
2009 05 28 09 50 135  1.0  1.6  0.95  9.09  5.80 286 1019.1   8.9   9.3   8.9 99.0 99.00
2009 05 28 10 20 113  2.7  3.3 99.00 99.00 99.00 999 1018.7   8.8   9.3   8.8 99.0 99.00
2009 05 28 10 50 110  4.0  4.8  0.96  8.33  5.71 275 1018.7   8.7   9.4   8.7 99.0 99.00
2009 05 28 11 20  88  4.3  5.2 99.00 99.00 99.00 999 1018.9   9.0   9.3   9.0 99.0 99.00
2009 05 28 11 50  80  3.4  4.0  0.88  8.33  5.84 283 1019.2   8.8   9.3   8.8 99.0 99.00
2009 05 28 12 20  91  5.5  6.7 99.00 99.00 99.00 999 1018.8   8.8   9.3   8.8 99.0 99.00
2009 05 28 12 50 113  4.9  5.7  0.79  6.67  5.74 256 1019.1   8.8   9.3   8.8 99.0 99.00
2009 05 28 13 20 116  4.0  4.6 99.00 99.00 99.00 999 1019.4   9.0   9.2   9.0 99.0 99.00
2009 05 28 13 50 109  4.5  5.4  0.90  7.14  6.23 266 1019.2   8.9   9.2   8.9 99.0 99.00
2009 05 28 14 20 107  3.9  4.6 99.00 99.00 99.00 999 1019.4   9.2   9.1   9.2 99.0 99.00
2009 05 28 14 50 116  3.9  4.5  0.90  7.14  6.36 271 1019.5   9.2   9.2   9.2 99.0 99.00
2009 05 28 15 20 116  3.5  4.2 99.00 99.00 99.00 999 1019.6   9.2   9.3   9.2 99.0 99.00
2009 05 28 15 50 122  4.1  4.6  0.85  7.69  6.41 256 1019.6   9.2   9.3   9.2 99.0 99.00
2009 05 28 16 20 118  4.6  5.2 99.00 99.00 99.00 999 1019.5   9.2   9.4   9.2 99.0 99.00
2009 05 28 16 50 120  4.4  5.0  0.82  7.14  6.95 253 1019.6   9.3   9.4   9.3 99.0 99.00
2009 05 28 17 20 102  4.9  5.7 99.00 99.00 99.00 999 1019.5   9.5   9.4   9.5 99.0 99.00
2009 05 28 17 50 104  4.4  5.1  0.88  7.14  7.25 262 1019.4   9.7   9.6   9.7 99.0 99.00
2009 05 28 18 20 108  4.0  4.6 99.00 99.00 99.00 999 1019.4   9.8   9.7   9.8 99.0 99.00
2009 05 28 18 50 111  4.0  4.6  0.88  7.69  7.13 262 1019.4  10.1   9.7  10.1 99.0 99.00
2009 05 28 19 20 112  4.0  4.9 99.00 99.00 99.00 999 1019.2  10.6  10.2  10.5 99.0 99.00
2009 05 28 19 50 118  3.5  4.1  0.93  8.33  6.67 267 1019.2  10.6  10.4  10.5 99.0 99.00
2009 05 28 20 20 152  2.5  3.0 99.00 99.00 99.00 999 1019.1  10.7  10.6  10.6 99.0 99.00
2009 05 28 20 50 166  2.2  2.7  0.98  7.14  6.52 286 1018.7  10.7  10.8  10.6 99.0 99.00
2009 05 28 21 20 155  1.6  2.1 99.00 99.00 99.00 999 1018.4  11.1  10.9  11.0 99.0 99.00
2009 05 28 21 50 126  0.2  0.6  0.91  7.69  6.32 272 1018.3  11.5  10.8  11.4 99.0 99.00
2009 05 28 22 20  14  2.0  2.3 99.00 99.00 99.00 999 1018.1  11.4  10.9  11.3 99.0 99.00
2009 05 28 22 50  12  2.1  2.7  0.85  6.67  5.92 257 1017.8  11.6  11.0  11.5 99.0 99.00
2009 05 28 23 20 351  2.4  2.6 99.00 99.00 99.00 999 1017.6  12.1  11.3  11.9 99.0 99.00
2009 05 28 23 50 356  2.6  2.8  0.80  7.69  5.75 302 1017.2  12.4  11.6  11.8 99.0 99.00
2009 05 29 00 20 326  2.3  2.7 99.00 99.00 99.00 999 1016.8  12.9  11.9  12.0 99.0 99.00
2009 05 29 00 50 314  2.8  3.3  0.72  7.14  5.99 259 1016.6  13.2  12.6  12.1 99.0 99.00
2009 05 29 01 20 329  3.3  4.0 99.00 99.00 99.00 999 1016.1  13.2  12.1  12.3 99.0 99.00
2009 05 29 01 50 340  3.9  4.2  0.63  7.14  5.94 256 1015.8  12.2  11.3  12.2 99.0 99.00
2009 05 29 02 20 336  4.1  4.7 99.00 99.00 99.00 999 1015.4  12.5  11.1  12.4 99.0 99.00
2009 05 29 02 50 332  4.7  5.5  0.64  7.69  6.72 284 1015.2  12.1  11.7  12.1 99.0 99.00
2009 05 29 03 20 341  4.6  5.2 99.00 99.00 99.00 999 1014.9  11.9  10.9  11.9 99.0 99.00
2009 05 29 03 50 353  4.0  4.8  0.69  8.33  6.90 261 1014.8  11.7  11.1 999.0 99.0 99.00
2009 05 29 04 20 349  3.9  4.3 99.00 99.00 99.00 999 1014.8  11.5  11.0 999.0 99.0 99.00
2009 05 29 04 50 354  4.7  5.1  0.74  9.09  7.24 293 1014.5  11.5  10.6 999.0 99.0 99.00
2009 05 29 05 20 345  4.5  4.9 99.00 99.00 99.00 999 1014.6  11.3  10.6 999.0 99.0 99.00
2009 05 29 05 50 333  4.5  5.0  0.77  9.09  7.11 288 1014.5  11.2  10.6 999.0 99.0 99.00
2009 05 29 06 20 333  3.5  3.9 99.00 99.00 99.00 999 1014.4  11.2  10.6 999.0 99.0 99.00
2009 05 29 06 50 324  1.8  2.2  0.76  7.69  7.03 281 1014.4  11.0  10.3 999.0 99.0 99.00
2009 05 29 07 20 338  2.0  2.5 99.00 99.00 99.00 999 1014.5  11.1  10.3 999.0 99.0 99.00
2009 05 29 07 50 342  0.9  1.4  0.78  8.33  7.25 294 1014.4  10.7  10.1 999.0 99.0 99.00
2009 05 29 08 20 331  1.6  2.1 99.00 99.00 99.00 999 1014.4  10.6  10.3 999.0 99.0 99.00
2009 05 29 08 50 327  1.8  2.5  0.86  8.33  7.28 299 1014.4  10.7  10.3 999.0 99.0 99.00
2009 05 29 09 20 341  2.3  2.8 99.00 99.00 99.00 999 1014.4  10.8  10.5 999.0 99.0 99.00
2009 05 29 09 50 341  1.8  2.3  0.89  7.69  6.51 299 1014.6  10.8  10.7 999.0 99.0 99.00
2009 05 29 10 20 302  1.4  1.8 99.00 99.00 99.00 999 1014.8  10.8  10.4 999.0 99.0 99.00
2009 05 29 10 50 222  0.6  0.8  0.93  8.33  6.73 291 1014.6  10.1  10.0 999.0 99.0 99.00
2009 05 29 11 20 251  1.6  1.9 99.00 99.00 99.00 999 1014.7  10.0  10.0 999.0 99.0 99.00
2009 05 29 11 50 322  2.3  2.8  0.94  7.69  6.23 280 1014.7  10.4  10.0 999.0 99.0 99.00
2009 05 29 12 20 327  4.4  5.3 99.00 99.00 99.00 999 1014.7  10.6   9.9 999.0 99.0 99.00
2009 05 29 12 50 328  2.3  2.8  0.94  8.33  6.00 283 1014.9  10.4   9.9 999.0 99.0 99.00
2009 05 29 13 20 333  2.2  3.0 99.00 99.00 99.00 999 1015.1  10.4   9.8 999.0 99.0 99.00
2009 05 29 13 50 325  3.1  3.8  0.86  8.33  5.64 274 1015.4  10.6   9.8 999.0 99.0 99.00
2009 05 29 14 20 302  3.8  4.6 99.00 99.00 99.00 999 1015.5  10.0   9.8 999.0 99.0 99.00
2009 05 29 14 50 294  4.3  5.0  0.91  9.09  5.85 279 1015.8  10.2   9.8 999.0 99.0 99.00
2009 05 29 15 20 308  5.0  5.9 99.00 99.00 99.00 999 1016.1   9.5   9.7 999.0 99.0 99.00
2009 05 29 15 50 304  3.3  4.4  0.99  9.09  5.74 289 1016.4   9.4   9.9 999.0 99.0 99.00
2009 05 29 16 20 295  5.3  6.4 99.00 99.00 99.00 999 1016.7   9.3  10.0 999.0 99.0 99.00
2009 05 29 16 50 287  3.8  5.0  1.06  9.09  5.51 290 1016.9   9.8  10.0 999.0 99.0 99.00
2009 05 29 17 20 272  2.8  3.7 99.00 99.00 99.00 999 1017.2  10.2   9.8 999.0 99.0 99.00
2009 05 29 17 50 274  4.6  5.8  1.08  9.09  6.39 294 1017.4  10.0   9.7 999.0 99.0 99.00
2009 05 29 18 20 279  4.6  5.3 99.00 99.00 99.00 999 1017.7  10.0  10.1 999.0 99.0 99.00
2009 05 29 18 50 254  3.0  3.8  1.01  9.09  6.21 296 1018.1  10.2  10.2 999.0 99.0 99.00
2009 05 29 19 20 286  4.1  4.9 99.00 99.00 99.00 999 1018.2  10.3  10.0 999.0 99.0 99.00
2009 05 29 19 50 303  5.4  6.3  0.97  8.33  6.08 285 1018.3  10.2  10.0 999.0 99.0 99.00
2009 05 29 20 20 304  6.9  8.2 99.00 99.00 99.00 999 1018.4   9.9  10.0 999.0 99.0 99.00
2009 05 29 20 50 300  6.0  7.7  0.96  8.33  5.51 292 1018.7  10.0  10.0 999.0 99.0 99.00
2009 05 29 21 20 296  4.4  5.6 99.00 99.00 99.00 999 1018.8  10.3  10.1 999.0 99.0 99.00
2009 05 29 21 50 298  4.7  6.0  1.10  9.09  5.18 302 1018.7  10.4  10.0 999.0 99.0 99.00
2009 05 29 22 20 310  5.9  7.3 99.00 99.00 99.00 999 1018.7  10.5  10.0 999.0 99.0 99.00
2009 05 29 22 50 302  5.6  7.1  1.15  8.33  4.73 279 1018.7  10.2  10.0 999.0 99.0 99.00
2009 05 29 23 20 297  6.5  7.6 99.00 99.00 99.00 999 1018.7   9.9  10.1 999.0 99.0 99.00
2009 05 29 23 50 305  6.4  7.8  1.08  8.33  4.65 302 1018.7  10.0  10.0 999.0 99.0 99.00
2009 05 30 00 20 302  7.2  8.8 99.00 99.00 99.00 999 1018.7   9.9  10.0 999.0 99.0 99.00
2009 05 30 00 50 306  6.1  7.5  1.13  7.69  4.59 286 1018.3   9.8   9.9 999.0 99.0 99.00
2009 05 30 01 20 300  7.2  8.5 99.00 99.00 99.00 999 1018.0   9.7   9.9 999.0 99.0 99.00
2009 05 30 01 50 299  7.8  8.9  1.06  8.33  4.49 298 1017.6   9.6   9.8 999.0 99.0 99.00
2009 05 30 02 20 310  7.0  8.7 99.00 99.00 99.00 999 1017.8   9.7   9.9 999.0 99.0 99.00
2009 05 30 02 50 305  7.6  9.3  1.07  7.69  4.47 290 1017.6  10.1   9.9 999.0 99.0 99.00
2009 05 30 03 20 301  7.1  8.7 99.00 99.00 99.00 999 1017.5  10.3   9.9 999.0 99.0 99.00
2009 05 30 03 50 291  5.7  7.1  1.06  7.69  4.65 274 1017.3  10.3   9.8 999.0 99.0 99.00
2009 05 30 04 20 301  6.3  7.6 99.00 99.00 99.00 999 1017.3  10.5   9.7 999.0 99.0 99.00
2009 05 30 04 50 304  5.1  6.5  1.09  4.76  4.81 277 1017.7  10.0   9.5 999.0 99.0 99.00
2009 05 30 05 20 314  6.9  8.3 99.00 99.00 99.00 999 1017.8   9.9   9.6 999.0 99.0 99.00
2009 05 30 05 50 304  4.9  6.4  1.16  5.00  4.76 271 1017.9  10.0   9.6 999.0 99.0 99.00
2009 05 30 06 20 306  7.2  8.2 99.00 99.00 99.00 999 1017.8  10.0   9.9 999.0 99.0 99.00
2009 05 30 06 50 311  2.5  4.3  1.17  5.26  4.97 291 1018.0  10.0   9.8 999.0 99.0 99.00
2009 05 30 07 20 302  3.3  4.1 99.00 99.00 99.00 999 1017.9  10.3   9.7 999.0 99.0 99.00
2009 05 30 07 50 265  3.0  4.6  1.12  5.26  5.40 296 1017.9  10.4   9.6 999.0 99.0 99.00
2009 05 30 08 20 273  3.2  5.3 99.00 99.00 99.00 999 1017.5  10.4   9.6 999.0 99.0 99.00
2009 05 30 08 50 259  4.1  5.1  1.08  5.56  5.41 298 1017.4  10.3   9.6 999.0 99.0 99.00
2009 05 30 09 20 259  3.2  4.7 99.00 99.00 99.00 999 1017.5  10.3   9.8 999.0 99.0 99.00
2009 05 30 09 50 251  3.6  4.3  1.05  5.26  5.46 288 1017.4  10.3   9.9 999.0 99.0 99.00
2009 05 30 10 20 252  3.3  4.4 99.00 99.00 99.00 999 1017.5  10.2   9.9 999.0 99.0 99.00
2009 05 30 10 50 248  2.8  3.9  0.96  5.88  5.37 284 1017.4  10.1  10.0 999.0 99.0 99.00
2009 05 30 11 20 236  2.8  3.4 99.00 99.00 99.00 999 1017.6  10.0  10.0 999.0 99.0 99.00
2009 05 30 11 50 236  2.1  3.0  0.91  6.67  5.14 280 1017.5   9.9  10.0 999.0 99.0 99.00
2009 05 30 12 20 242  2.6  3.2 99.00 99.00 99.00 999 1017.4   9.9   9.8 999.0 99.0 99.00
2009 05 30 12 50 243  2.0  2.6  0.87  5.26  5.09 284 1017.2   9.8   9.8 999.0 99.0 99.00
2009 05 30 13 20 244  2.0  2.6 99.00 99.00 99.00 999 1017.4   9.8   9.9 999.0 99.0 99.00
2009 05 30 13 50 213  2.1  2.6  0.90  6.25  5.22 270 1017.6   9.8   9.8 999.0 99.0 99.00
2009 05 30 14 20 216  1.8  2.5 99.00 99.00 99.00 999 1017.6  10.0   9.8 999.0 99.0 99.00
2009 05 30 14 50 220  2.2  2.8  0.97  5.26  5.36 289 1017.7   9.8   9.8 999.0 99.0 99.00
2009 05 30 15 20 231  1.8  2.3 99.00 99.00 99.00 999 1017.6   9.6   9.8 999.0 99.0 99.00
2009 05 30 15 50 232  1.7  2.2  1.14  5.88  5.37 291 1017.6   9.6   9.8 999.0 99.0 99.00
2009 05 30 16 20 204  1.3  1.9 99.00 99.00 99.00 999 1017.7   9.6   9.8 999.0 99.0 99.00
2009 05 30 16 50 206  1.4  1.9  1.11  6.25  5.59 297 1017.7   9.6   9.8 999.0 99.0 99.00
2009 05 30 17 20 172  0.9  1.7 99.00 99.00 99.00 999 1017.6   9.6   9.9 999.0 99.0 99.00
2009 05 30 17 50 184  1.1  1.6  1.14  5.88  5.78 306 1017.7   9.6  10.0 999.0 99.0 99.00
